is_promoted,employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score
0,62201,HR,region_32,Bachelor's,m,other,1,30,3,8,1,0,45
0,8620,Sales & Marketing,region_13,Bachelor's,f,other,2,30,3,5,0,0,45
1,36865,Technology,region_13,Master's & above,m,sourcing,1,31,2,7,1,0,79
1,45010,Technology,region_16,Master's & above,m,sourcing,1,42,3,5,0,0,81
0,21457,Sales & Marketing,region_7,Bachelor's,m,other,1,48,5,13,0,0,45
0,77022,Finance,region_6,Bachelor's,f,other,1,30,2,7,0,0,59
0,20822,Sales & Marketing,region_10,Master's & above,f,sourcing,1,32,1,2,0,0,45
0,64268,Procurement,region_14,Bachelor's,f,other,1,29,4,7,1,0,69
0,20510,Sales & Marketing,region_15,Bachelor's,f,other,1,30,3,5,0,0,46
0,14280,Technology,region_29,Bachelor's,m,other,1,27,2,2,1,0,81
0,5236,Sales & Marketing,region_25,Master's & above,m,other,2,35,4,10,0,0,50
0,40004,Operations,region_22,Bachelor's,m,other,1,31,3,7,0,0,64
0,26398,Operations,region_22,Bachelor's,f,other,1,46,1,15,1,0,63
0,27671,Procurement,region_2,Master's & above,m,sourcing,1,34,4,8,1,0,71
0,71359,Sales & Marketing,region_2,Bachelor's,m,referred,1,27,2,4,0,0,49
0,52984,Finance,region_7,Bachelor's,m,other,1,26,5,2,1,0,56
0,58469,Analytics,region_22,Bachelor's,m,sourcing,3,20,5,2,0,0,85
1,70137,Operations,region_15,Bachelor's,m,other,1,44,3,4,1,0,60
0,58831,HR,region_2,Master's & above,m,other,1,49,3,6,0,0,50
0,50583,Procurement,region_2,Master's & above,f,sourcing,3,52,3,18,0,0,69
0,63097,Procurement,region_5,Bachelor's,f,other,2,30,4,6,0,0,75
0,40770,Sales & Marketing,region_26,Bachelor's,f,other,1,34,2,6,0,0,50
0,13033,Operations,region_29,Master's & above,m,sourcing,1,39,5,6,1,0,62
0,1140,Sales & Marketing,region_16,Bachelor's,m,referred,1,33,3,10,0,0,50
0,661,Technology,region_7,Master's & above,f,referred,1,33,4,5,0,0,83
0,7749,Sales & Marketing,region_29,Bachelor's,m,sourcing,2,36,3,12,0,0,48
1,63378,Procurement,region_17,Bachelor's,f,sourcing,1,32,5,9,1,0,72
0,59508,Sales & Marketing,region_14,Bachelor's,f,other,1,33,4,6,1,0,50
0,13215,Sales & Marketing,region_2,Master's & above,m,sourcing,1,46,3,9,0,0,50
0,3677,Analytics,region_7,Master's & above,m,other,1,42,3,14,0,0,86
0,55407,Sales & Marketing,region_2,Bachelor's,m,sourcing,7,28,2,2,1,0,50
0,76155,HR,region_2,Bachelor's,m,other,1,29,3,4,0,0,48
0,1675,Technology,region_14,Bachelor's,f,other,1,34,1,7,0,0,80
0,59827,Analytics,region_14,Bachelor's,m,other,1,36,3,2,1,0,80
0,3663,Analytics,region_22,Bachelor's,m,sourcing,2,27,5,2,1,0,80
0,71539,Technology,region_13,Bachelor's,m,sourcing,1,45,1,17,0,0,76
0,44965,Sales & Marketing,region_26,Bachelor's,m,sourcing,1,34,2,8,0,0,51
0,6186,Procurement,region_15,Bachelor's,f,sourcing,2,29,2,5,0,0,71
1,35165,Technology,region_10,Bachelor's,m,other,1,27,3,5,1,0,81
0,43390,Operations,region_2,Bachelor's,f,other,1,56,3,18,0,0,58
0,17256,Operations,region_2,Bachelor's,m,sourcing,1,37,5,8,0,0,62
1,42576,Sales & Marketing,region_14,Bachelor's,m,sourcing,2,30,3,4,1,0,52
0,63432,Operations,region_31,Bachelor's,m,other,1,33,4,3,1,0,56
1,17927,Sales & Marketing,region_2,Bachelor's,f,other,1,49,3,8,1,1,92
0,78192,Technology,region_7,Bachelor's,m,other,1,33,3,7,1,0,77
0,47881,Sales & Marketing,region_10,Bachelor's,m,sourcing,1,30,3,6,0,0,49
0,19655,Operations,region_6,Bachelor's,f,sourcing,1,32,2,4,0,0,58
0,22494,Technology,region_2,Bachelor's,f,other,1,44,2,15,0,0,78
0,26641,Sales & Marketing,region_26,Bachelor's,m,other,1,48,1,6,0,0,48
0,5949,Analytics,region_19,Bachelor's,m,other,1,28,5,4,0,0,84
0,16128,Finance,region_16,Bachelor's,f,other,1,31,3,6,0,0,58
0,62653,Operations,region_20,Master's & above,f,sourcing,1,33,5,5,1,0,62
0,31273,R&D,region_22,Bachelor's,m,other,1,27,5,3,1,0,84
0,25865,Procurement,region_2,Master's & above,f,sourcing,2,47,3,6,1,0,69
0,34090,Sales & Marketing,region_2,Master's & above,m,sourcing,2,48,2,17,1,0,49
0,3079,Sales & Marketing,region_30,Bachelor's,m,sourcing,1,44,5,11,0,0,47
0,62272,Finance,region_2,Bachelor's,m,other,2,34,1,4,0,0,61
0,17416,Operations,region_2,Bachelor's,m,other,2,31,3,4,1,1,60
0,17380,Operations,region_2,Master's & above,m,other,1,46,5,3,1,0,58
0,22217,Technology,region_4,Master's & above,f,sourcing,1,34,2,10,0,0,85
0,12302,Operations,region_11,Bachelor's,m,other,1,31,4,6,0,0,61
0,39161,Analytics,region_4,Master's & above,m,sourcing,1,37,5,6,0,0,82
1,20812,Operations,region_13,Master's & above,f,sourcing,1,36,5,8,0,0,76
0,74501,HR,region_13,Bachelor's,f,other,1,25,3,2,0,0,55
0,60267,Technology,region_20,Bachelor's,m,other,1,36,3,7,0,0,82
0,17945,Analytics,region_7,Bachelor's,m,other,1,31,5,5,1,0,84
0,7026,Finance,region_11,Bachelor's,m,other,1,27,3,5,1,0,61
0,55139,Technology,region_31,Master's & above,f,other,1,40,3,9,0,0,78
0,10493,Procurement,region_2,Bachelor's,m,other,1,33,2,7,0,0,68
1,51569,Operations,region_2,Master's & above,m,other,2,43,5,5,1,0,59
0,32997,Technology,region_27,Master's & above,m,other,1,41,1,7,0,0,79
1,24088,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,26,3,3,0,0,61
0,52969,Sales & Marketing,region_14,Bachelor's,m,other,1,47,1,13,0,0,51
0,9253,Operations,region_29,Master's & above,m,other,1,34,4,6,1,0,59
0,51653,Operations,region_15,Master's & above,f,sourcing,1,40,2,11,0,0,56
0,43802,HR,region_22,Bachelor's,m,referred,1,30,4,4,1,0,53
0,39984,Technology,region_24,Bachelor's,m,other,1,27,3,3,0,0,78
0,27779,Procurement,region_7,Master's & above,m,other,1,50,4,14,1,0,67
0,76444,Operations,region_28,Master's & above,m,sourcing,1,32,4,6,0,0,61
0,58776,Operations,region_34,Bachelor's,m,sourcing,1,30,3,4,1,0,61
1,20568,Sales & Marketing,region_26,Bachelor's,m,other,1,54,5,9,1,0,51
0,34070,Procurement,region_31,Master's & above,f,other,1,38,5,4,0,0,73
0,25493,Sales & Marketing,region_6,Bachelor's,f,sourcing,1,28,1,3,0,0,48
0,7015,Operations,region_32,Bachelor's,m,sourcing,2,37,3,8,0,0,62
0,15323,Operations,region_11,Bachelor's,m,sourcing,2,27,3,5,0,0,52
0,32447,Operations,region_23,Bachelor's,m,other,1,35,3,7,0,0,63
0,66499,Procurement,region_16,Bachelor's,f,other,1,33,3,6,1,0,71
0,43549,Procurement,region_31,Bachelor's,f,other,2,37,3,4,0,0,68
0,9266,Finance,region_6,Bachelor's,f,sourcing,1,26,5,5,1,0,59
0,40719,Technology,region_16,Master's & above,f,sourcing,1,40,4,2,1,0,75
0,13939,Operations,region_22,Master's & above,f,other,1,36,3,8,1,0,59
0,351,R&D,region_7,Master's & above,m,sourcing,2,41,3,2,0,0,82
1,34825,Analytics,region_28,Bachelor's,m,sourcing,2,39,5,4,1,0,83
0,75932,Sales & Marketing,region_30,Bachelor's,m,other,1,26,1,2,0,0,51
0,54709,Procurement,region_31,Bachelor's,m,other,1,34,3,3,0,0,71
0,2248,Technology,region_7,Bachelor's,m,sourcing,1,44,3,7,0,0,80
0,15764,Procurement,region_31,Bachelor's,m,other,1,38,3,8,0,0,67
0,44338,Operations,region_7,Bachelor's,m,sourcing,1,36,4,10,1,0,59
0,6028,Procurement,region_31,Bachelor's,f,other,2,37,5,7,0,0,67
0,17102,Sales & Marketing,region_4,Bachelor's,m,other,1,37,3,10,0,0,48
0,48953,Technology,region_10,Bachelor's,f,sourcing,1,28,3,2,1,0,79
0,8070,Operations,region_13,Bachelor's,f,sourcing,1,40,3,13,0,0,63
1,70501,Operations,region_22,Bachelor's,m,other,1,34,5,9,1,0,59
0,63753,Operations,region_22,Bachelor's,m,other,1,50,3,8,0,0,57
0,67407,Procurement,region_2,Master's & above,m,other,4,40,4,9,0,0,66
0,40898,Procurement,region_7,Master's & above,m,other,2,41,5,12,0,0,72
0,618,Operations,region_2,Bachelor's,f,sourcing,1,38,1,8,0,0,57
0,69584,HR,region_13,Bachelor's,m,sourcing,1,37,3,8,0,0,47
0,13831,HR,region_2,Master's & above,f,sourcing,1,37,3,11,0,0,47
0,61532,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,35,3,6,1,0,49
0,51826,Technology,region_22,Bachelor's,m,other,1,35,3,5,0,0,77
0,46125,Legal,region_7,Bachelor's,m,other,1,34,3,4,1,0,61
1,16360,Procurement,region_22,Master's & above,f,other,1,31,5,5,0,0,81
0,12878,Procurement,region_17,Bachelor's,m,other,2,38,5,2,1,0,67
0,26323,Analytics,region_31,Bachelor's,m,other,2,41,3,14,0,0,83
0,50160,Operations,region_2,Bachelor's,m,other,2,38,3,5,0,0,60
0,54841,Finance,region_31,Bachelor's,m,other,1,27,4,3,0,0,56
0,1619,Technology,region_7,Bachelor's,f,sourcing,1,31,3,4,0,0,76
0,75538,Technology,region_27,Master's & above,m,sourcing,1,33,3,8,0,0,78
0,69044,Technology,region_11,Bachelor's,m,other,1,32,3,3,0,0,81
0,45814,Technology,region_12,Bachelor's,m,sourcing,1,33,1,7,1,0,77
0,44358,Legal,region_4,Bachelor's,m,other,1,30,4,3,1,0,60
1,69497,Operations,region_15,Master's & above,m,sourcing,2,43,3,14,1,0,88
0,63880,Procurement,region_2,Bachelor's,m,other,1,35,5,5,1,0,69
0,14350,Analytics,region_14,Master's & above,m,other,1,35,3,9,0,0,84
0,70180,Procurement,region_22,Bachelor's,m,other,1,29,5,4,1,0,70
0,34868,Sales & Marketing,region_15,Bachelor's,m,other,3,38,4,9,0,0,50
0,66597,Analytics,region_2,Bachelor's,m,other,2,36,4,7,0,0,84
0,54307,Procurement,region_22,Bachelor's,m,sourcing,1,30,3,3,0,0,70
0,9055,Operations,region_2,Bachelor's,f,other,1,47,3,17,0,0,55
0,14464,Technology,region_7,Master's & above,f,other,1,35,3,7,0,0,80
0,36784,Sales & Marketing,region_1,Master's & above,m,other,1,38,5,3,0,0,49
1,17074,Finance,region_13,Bachelor's,m,other,2,31,5,6,1,1,98
0,45993,Procurement,region_13,Master's & above,m,other,1,31,4,4,0,0,70
0,68756,Operations,region_22,Master's & above,m,sourcing,1,42,5,12,1,0,62
0,8128,Finance,region_2,Bachelor's,f,other,1,43,3,5,1,0,61
0,44471,Technology,region_2,Bachelor's,m,referred,1,30,4,6,0,0,76
0,71871,Sales & Marketing,region_7,Master's & above,m,other,1,39,3,7,1,0,47
1,64453,Sales & Marketing,region_13,Master's & above,m,other,1,56,3,15,1,1,84
0,15593,Operations,region_22,Bachelor's,f,other,2,36,3,3,1,0,63
0,46529,Sales & Marketing,region_7,Master's & above,m,sourcing,1,43,1,2,1,0,50
0,9877,Sales & Marketing,region_13,Master's & above,m,other,1,50,1,7,0,0,47
0,68286,Procurement,region_2,Master's & above,m,sourcing,1,35,5,3,0,0,73
0,11785,Operations,region_27,Bachelor's,f,sourcing,1,39,4,11,1,0,57
0,33270,Technology,region_7,Master's & above,m,sourcing,1,40,3,9,0,0,80
0,38220,Sales & Marketing,region_7,Master's & above,m,other,1,57,3,7,0,0,50
0,5891,Operations,region_32,Bachelor's,m,other,1,34,2,8,0,0,56
0,43386,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,29,1,5,0,0,49
0,54714,Analytics,region_29,Bachelor's,m,other,1,39,3,4,1,0,85
0,25464,Sales & Marketing,region_4,Bachelor's,f,sourcing,1,33,5,3,1,0,48
0,24799,Operations,region_27,Bachelor's,f,sourcing,1,30,2,2,0,0,57
0,42745,Operations,region_31,Bachelor's,m,sourcing,1,31,4,4,0,0,63
1,1771,Technology,region_17,Bachelor's,m,other,1,39,4,14,0,0,88
0,16451,Sales & Marketing,region_2,Master's & above,m,sourcing,1,38,2,8,0,0,49
1,57370,Operations,region_31,Bachelor's,m,sourcing,1,35,5,5,1,0,57
0,23700,Procurement,region_13,Bachelor's,m,sourcing,1,52,3,9,0,0,68
0,43642,Operations,region_20,Bachelor's,f,other,1,35,3,6,1,0,54
0,69199,Finance,region_13,Bachelor's,f,sourcing,1,31,2,7,0,0,61
0,38230,Finance,region_7,Bachelor's,m,other,1,29,2,4,0,0,58
1,44073,Sales & Marketing,region_2,Bachelor's,m,other,1,34,4,4,1,1,64
0,45748,Analytics,region_5,Bachelor's,m,other,1,39,5,8,0,0,87
0,76652,Sales & Marketing,region_2,Master's & above,m,other,1,40,1,3,0,0,48
0,21755,Sales & Marketing,region_16,Master's & above,m,other,1,42,5,15,1,0,44
0,37606,HR,region_31,Bachelor's,m,sourcing,1,26,1,2,0,0,51
0,8704,Analytics,region_11,Bachelor's,m,other,1,28,5,2,0,0,83
0,40024,Sales & Marketing,region_15,Bachelor's,m,other,1,32,1,6,0,0,55
0,71855,Operations,region_2,Bachelor's,m,sourcing,1,38,5,2,1,0,59
0,25677,Operations,region_13,Bachelor's,f,other,1,33,5,2,0,0,60
0,31944,HR,region_23,Bachelor's,m,other,2,33,3,4,0,0,45
1,9125,HR,region_25,Master's & above,m,other,1,35,5,5,1,0,46
0,23913,Operations,region_10,Bachelor's,m,sourcing,1,35,5,4,1,0,60
0,4572,HR,region_22,Master's & above,f,other,1,33,5,7,0,0,50
0,42343,Sales & Marketing,region_19,Bachelor's,m,other,1,33,5,8,0,0,47
0,59557,Operations,region_26,Bachelor's,m,other,1,45,3,12,0,0,56
0,20125,Technology,region_31,Master's & above,f,sourcing,1,37,3,5,1,0,74
0,18946,Operations,region_2,Bachelor's,m,sourcing,1,36,4,8,1,0,61
0,44536,Sales & Marketing,region_27,Bachelor's,f,other,1,26,2,4,0,0,47
0,3587,Operations,region_33,Bachelor's,m,sourcing,1,27,4,5,0,0,55
0,50012,Analytics,region_30,Bachelor's,m,sourcing,1,28,5,2,1,0,81
1,32052,Analytics,region_25,Master's & above,m,sourcing,1,41,5,13,1,0,85
0,21290,Analytics,region_22,Master's & above,f,other,1,36,2,8,0,0,81
0,36980,Sales & Marketing,region_6,Bachelor's,m,other,1,34,1,5,0,0,48
0,22224,Procurement,region_2,Master's & above,f,sourcing,4,59,3,13,0,0,74
0,7127,Procurement,region_22,Master's & above,f,other,1,44,2,4,0,0,69
0,66697,Sales & Marketing,region_4,Bachelor's,f,other,1,33,3,7,0,0,50
0,18231,Technology,region_7,Master's & above,m,referred,1,47,3,5,1,1,77
0,62350,Technology,region_2,Bachelor's,f,sourcing,1,41,3,10,0,0,75
0,51717,Operations,region_13,Bachelor's,f,sourcing,1,32,4,3,1,0,63
0,49341,Analytics,region_19,Bachelor's,m,other,1,38,3,6,0,0,85
0,13927,Procurement,region_2,Master's & above,f,other,1,40,4,3,0,0,71
0,44138,Sales & Marketing,region_16,Master's & above,m,sourcing,1,37,3,9,0,0,55
0,66565,Sales & Marketing,region_27,Master's & above,m,other,1,33,5,4,0,0,48
0,9254,Sales & Marketing,region_6,Bachelor's,m,other,1,45,3,5,0,0,50
0,18029,Sales & Marketing,region_28,Bachelor's,m,sourcing,1,39,5,15,0,0,51
0,57135,Analytics,region_22,Bachelor's,m,sourcing,1,43,4,12,0,0,81
0,36576,Finance,region_30,Bachelor's,m,other,1,25,2,3,0,0,58
1,64864,Sales & Marketing,region_31,Bachelor's,m,sourcing,1,26,4,4,0,0,57
0,3655,Technology,region_5,Bachelor's,m,other,1,35,1,9,0,0,82
1,62142,Legal,region_27,Bachelor's,m,sourcing,1,26,5,1,1,0,60
0,2073,Finance,region_4,Bachelor's,f,other,1,28,5,4,1,0,56
0,3412,Sales & Marketing,region_7,Bachelor's,m,other,1,36,1,3,1,1,49
0,17518,Sales & Marketing,region_12,Bachelor's,m,other,1,36,1,8,0,0,50
0,53610,Procurement,region_6,Bachelor's,f,sourcing,3,25,1,2,0,0,72
0,8199,Sales & Marketing,region_7,Master's & above,f,other,2,42,3,9,0,0,54
0,54312,HR,region_2,Master's & above,m,other,2,34,3,3,0,0,49
1,40036,Operations,region_30,Bachelor's,m,sourcing,1,30,1,5,0,1,86
0,70351,Sales & Marketing,region_28,Bachelor's,m,other,1,34,5,8,0,0,48
0,60307,Operations,region_19,Bachelor's,m,other,1,41,5,13,0,0,57
0,50017,Operations,region_15,Bachelor's,m,other,1,48,5,6,1,1,58
0,48563,HR,region_22,Bachelor's,f,other,1,29,3,4,0,0,46
0,57688,Analytics,region_22,Bachelor's,m,sourcing,2,29,3,7,1,0,84
0,51543,Procurement,region_22,Master's & above,f,other,1,41,2,9,0,0,70
1,21595,Analytics,region_22,Bachelor's,m,sourcing,1,29,4,4,1,0,80
0,71309,Legal,region_22,Below Secondary,m,other,1,24,4,1,1,0,61
0,69227,Operations,region_15,Bachelor's,m,sourcing,1,28,5,5,1,0,59
0,23989,HR,region_28,Bachelor's,m,sourcing,1,32,2,6,0,0,44
0,563,Sales & Marketing,region_17,Bachelor's,m,other,2,32,4,5,1,0,50
0,24371,Procurement,region_16,Bachelor's,f,other,2,44,5,18,1,0,66
0,56523,Legal,region_7,Bachelor's,m,sourcing,1,28,5,2,1,0,57
0,59851,Sales & Marketing,region_11,Bachelor's,m,sourcing,1,25,5,2,1,0,49
0,8975,Technology,region_19,Bachelor's,m,sourcing,1,32,3,9,0,0,77
0,34289,Procurement,region_2,Bachelor's,m,sourcing,1,36,5,3,1,0,66
0,45333,Procurement,region_2,Bachelor's,f,other,2,35,4,10,0,0,68
0,40678,Procurement,region_17,Master's & above,m,other,1,32,3,3,0,0,68
0,62095,Operations,region_22,Master's & above,m,other,1,37,4,5,1,0,64
0,2050,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,36,4,3,0,0,54
0,71159,Sales & Marketing,region_31,Bachelor's,m,other,1,39,5,11,0,0,51
0,41794,Sales & Marketing,region_13,Bachelor's,m,other,1,32,3,9,0,0,55
0,54857,Operations,region_4,Bachelor's,f,other,1,31,4,5,0,0,57
0,21510,Sales & Marketing,region_5,Master's & above,m,other,2,30,3,7,0,0,49
0,46900,Operations,region_15,Bachelor's,m,other,1,40,3,12,0,0,58
0,39573,Legal,region_2,Bachelor's,f,sourcing,1,36,3,6,0,0,63
1,71293,HR,region_7,Master's & above,m,other,1,39,5,6,1,1,47
0,38983,Operations,region_29,Bachelor's,m,other,1,35,3,3,0,0,59
0,34351,Sales & Marketing,region_1,Bachelor's,f,other,1,28,5,5,1,0,49
0,47313,Sales & Marketing,region_6,Bachelor's,m,other,1,35,4,9,0,0,49
0,75123,Technology,region_26,Bachelor's,m,sourcing,1,52,4,16,0,0,79
0,715,Sales & Marketing,region_2,Bachelor's,m,other,1,58,5,18,0,0,50
0,6194,Analytics,region_29,Bachelor's,m,other,1,26,1,2,1,0,88
0,32252,Procurement,region_21,Bachelor's,m,other,3,36,3,10,0,0,68
0,2635,Procurement,region_21,Bachelor's,m,sourcing,1,35,2,9,0,0,67
0,41710,Operations,region_2,Bachelor's,m,other,1,40,4,10,0,0,59
0,67135,Operations,region_2,Bachelor's,f,other,2,31,5,3,1,0,57
0,56547,Procurement,region_22,Bachelor's,f,other,1,29,5,2,1,0,69
0,14703,Sales & Marketing,region_32,Bachelor's,m,other,1,33,3,5,0,0,49
0,58331,Procurement,region_23,Master's & above,m,other,1,33,3,5,0,0,65
0,77983,Finance,region_2,Bachelor's,f,other,2,33,3,3,0,0,56
0,16774,Operations,region_15,Bachelor's,m,other,1,44,1,7,1,0,60
1,41599,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,45,3,15,1,0,56
0,64179,Sales & Marketing,region_15,Bachelor's,m,sourcing,2,36,1,9,0,0,49
0,18741,Sales & Marketing,region_6,Bachelor's,m,sourcing,1,30,1,4,0,0,49
0,28538,Technology,region_16,Master's & above,f,other,1,38,2,4,0,0,79
0,2872,Legal,region_22,Bachelor's,m,other,1,36,4,8,1,0,58
0,32387,Operations,region_23,Bachelor's,f,sourcing,1,35,5,3,1,0,58
0,17477,Analytics,region_31,Master's & above,m,sourcing,1,35,1,10,0,0,89
0,16689,Operations,region_8,Bachelor's,m,other,1,30,4,6,1,0,59
0,8523,Operations,region_2,Bachelor's,m,sourcing,1,52,5,15,1,0,60
0,48376,Technology,region_22,Bachelor's,f,referred,2,26,4,2,1,0,77
0,46952,Sales & Marketing,region_13,Master's & above,m,other,1,40,3,2,0,0,51
0,37547,Sales & Marketing,region_27,Bachelor's,f,other,1,31,1,3,0,0,52
0,32301,Finance,region_22,Master's & above,m,other,1,39,3,12,0,0,57
1,76371,Technology,region_22,Master's & above,m,sourcing,1,39,5,2,1,0,77
1,15075,Technology,region_4,Master's & above,m,sourcing,1,34,2,5,1,0,78
0,29322,Technology,region_13,Bachelor's,f,other,1,31,3,6,0,0,80
0,59465,Operations,region_19,Master's & above,m,other,1,48,5,15,1,0,62
0,10509,Technology,region_2,Bachelor's,f,other,1,60,2,17,0,0,81
0,18656,Technology,region_11,Bachelor's,m,other,1,33,3,6,0,0,83
0,76945,Sales & Marketing,region_4,Master's & above,m,other,1,47,5,7,0,0,48
0,70654,Sales & Marketing,region_26,Bachelor's,m,sourcing,3,27,3,5,0,0,50
0,52489,Operations,region_15,Bachelor's,m,other,1,30,5,7,1,0,53
0,5021,Sales & Marketing,region_25,Bachelor's,m,other,1,39,3,10,1,0,47
1,36731,Sales & Marketing,region_15,Bachelor's,m,other,1,40,3,9,1,0,50
0,30218,Procurement,region_2,Master's & above,f,other,1,45,3,14,0,0,71
0,1404,Sales & Marketing,region_15,Master's & above,m,other,1,30,2,5,0,0,46
0,16656,Sales & Marketing,region_2,Master's & above,f,other,2,44,3,13,0,0,60
0,55410,Sales & Marketing,region_34,Bachelor's,m,other,1,30,5,2,0,0,53
0,32852,Operations,region_32,Bachelor's,f,other,1,27,3,2,1,0,58
0,51506,Sales & Marketing,region_2,Bachelor's,m,other,1,40,4,10,0,0,46
0,2972,Procurement,region_2,Bachelor's,m,sourcing,2,49,5,3,1,0,66
0,69116,Operations,region_2,Bachelor's,f,sourcing,2,41,2,6,1,0,61
0,28229,Sales & Marketing,region_2,Bachelor's,m,sourcing,2,33,1,6,0,0,47
0,64686,Procurement,region_7,Master's & above,f,other,1,33,4,5,0,0,73
0,6108,Technology,region_26,Below Secondary,m,other,1,24,3,2,1,0,77
0,68754,Sales & Marketing,region_32,Bachelor's,m,other,1,33,2,3,0,0,45
0,54491,Operations,region_31,Bachelor's,m,other,1,25,2,2,0,0,59
0,37437,Sales & Marketing,region_2,Bachelor's,f,other,1,37,2,10,0,0,52
0,72149,Finance,region_32,Bachelor's,f,other,1,31,3,9,0,0,64
0,50816,Procurement,region_2,Bachelor's,m,other,3,49,5,19,1,0,69
0,65637,Operations,region_22,Bachelor's,f,sourcing,2,39,2,10,1,0,67
0,37194,Sales & Marketing,region_2,Bachelor's,m,other,3,31,1,3,0,0,48
0,74642,Sales & Marketing,region_11,Bachelor's,m,sourcing,2,32,3,5,0,0,48
0,9872,Sales & Marketing,region_11,Master's & above,m,other,2,33,1,8,0,0,49
0,30264,Operations,region_22,Bachelor's,m,other,1,30,4,4,1,0,62
1,68801,Finance,region_31,Master's & above,f,other,1,33,3,7,1,1,58
0,8171,R&D,region_22,Bachelor's,m,other,2,32,5,3,0,0,82
0,50686,Sales & Marketing,region_13,Master's & above,m,other,1,38,3,4,0,0,52
0,30468,Operations,region_7,Master's & above,m,sourcing,2,35,5,5,1,0,68
0,626,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,53,1,5,0,0,49
0,29609,Operations,region_2,Master's & above,m,other,1,37,5,11,0,0,57
0,11000,Legal,region_2,Bachelor's,m,other,1,47,3,7,1,0,61
0,45986,Finance,region_26,Bachelor's,m,other,1,28,5,2,1,0,59
0,68746,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,32,4,6,0,0,52
0,48608,Operations,region_19,Master's & above,m,other,1,35,4,4,1,0,63
0,55918,Procurement,region_8,Master's & above,m,other,1,31,3,3,0,0,71
0,5983,Procurement,region_13,Bachelor's,m,other,1,31,3,4,1,0,68
0,28510,Operations,region_26,Bachelor's,f,sourcing,1,38,4,3,0,0,59
0,61526,Sales & Marketing,region_28,Bachelor's,m,other,1,42,5,4,0,0,50
0,60385,Analytics,region_2,Master's & above,m,sourcing,1,36,1,4,0,0,85
0,2368,Operations,region_32,Bachelor's,m,sourcing,1,30,3,2,1,0,57
0,47639,R&D,region_15,Bachelor's,m,other,1,31,3,2,0,0,86
